Step,v_hf_bsurf,v_hf_bsolv
897300,49533181000,17658312000
897320,-28108557000,31157760000
897340,32792876000,-26903746000
897360,-93300987000,27991610000
897380,58125737000,8650870900
897400,33193886000,-23163841000
897420,-24103642000,4699172400
897440,-76453243000,-15968055000
897460,26659106000,-10183886000
897480,63373525000,22504336000
897500,26097270000,-14176328000
897520,-44653165000,8825868900
897540,-55621280000,37931679000
897560,36788032000,20714867000
897580,40654124000,-747819110
897600,-12145415000,7275401000
897620,-89271507000,-24354413000
897640,-62701661000,-30394374000
897660,1.07562E+11,24888676000
897680,-29210075000,31666833000
897700,-17284609000,19436498000
897720,49007744000,16552506000
897740,-83777670000,-15622555000
897760,-13296837000,15103652000
897780,14660723000,-7013341500
897800,15810165000,1341599400
897820,-54463599000,-10121244000
897840,-60551378000,-14498850000
897860,75612065000,11461789000
897880,98387981000,-23716350000
897900,-11365176000,-11897892000
897920,9402220400,-25634089000
897940,-56615364000,-13991634000
897960,-87437280000,-19096838000
897980,-6870952400,30726215000
898000,1.05566E+11,-11468171000
898020,-20989159000,-15213272000
898040,-30989718000,-23124284000
898060,8435547800,-8926635000
898080,44626536000,-34268721000
898100,-69867889000,14649262000
898120,94364956000,-41820672000
898140,43602091000,-20744083000
898160,-23492912000,-14642145000
898180,27354992000,4337497200
898200,58648456000,16656350000
898220,12719127000,49608174000
898240,-1.36153E+11,26489859000
898260,91844753000,-20071795000
898280,-38659490000,28821842000
898300,4927869800,-16270004000
898320,-11994218000,-454826800
898340,5490353900,-16452418000
898360,7032893000,-2394298200
898380,-1.02296E+11,9180222000
898400,60824139000,13092976000
898420,-7522166400,-7407815500
898440,-71583749000,8533408200
898460,92924340000,-19006046000
898480,24291778000,-40551402000
898500,-49731946000,-40833078000
898520,-33120521000,17223260000
898540,7215195400,7806319000
898560,54156983000,7006054700
898580,-3192736600,21090381000
898600,-17898513000,-22961681000
898620,-73667229000,26574409000
898640,45625091000,132888430
898660,-45765710000,33139847000
898680,-66293464000,8269627600
898700,1.22828E+11,-43776939000
898720,-1.01729E+11,-36871554000
898740,27126329000,24505910000
898760,-62535822000,-7166576800
898780,-60844051000,-32421672000
898800,-13729860000,41138422000
898820,-44645460000,-9928343900
898840,93845073000,-6821749200
898860,-78219943000,28873237000
898880,-14796277000,-52057315000
898900,99409245000,-3844570100
898920,-47283166000,45798501000
898940,46325420000,9280989800
898960,-56779222000,34091555000
898980,1.53087E+11,16129313000
899000,-1.61998E+11,-13627706000
899020,41625835000,38215115000
899040,47766449000,11352980000
899060,-1.0216E+11,10689255000
899080,67119140000,4782511500
899100,-69913809000,1527599400
899120,-10390345000,-26022700000
899140,-32665846000,10399783000
899160,-5258988100,-19044553000
899180,1.15144E+11,-17965131000
899200,-1.22431E+11,49665856000
899220,90915515000,-10591426000
899240,-51198909000,9387253600
899260,3656772800,8610366800
899280,1.05525E+11,-8073038600
899300,-12092845000,27506652000
899320,63875140000,-6586618500
899340,-1.24246E+11,-7292768700
899360,591616770,11616171000
899380,15842736000,-2540148900
899400,-3804917200,1448386700
899420,36349638000,-5794612900
899440,-1.02916E+11,16249705000
899460,1.26718E+11,-8420308000
899480,-45052392000,50557310000
899500,4905838900,-16892429000
899520,57979678000,32948176000
899540,-1.55773E+11,6412615300
899560,96147830000,44236349000
899580,-51304345000,-2589843000
899600,93739091000,3822130800
899620,-23943492000,-51550557000
899640,29243163000,-390627280
899660,39309112000,-13737852000
899680,-97676908000,17169830000
899700,37290894000,27485128000
899720,-26969290000,17160915000
899740,46511146000,1574796000
899760,32999854000,19831575000
899780,-38376978000,-9264877400
899800,1.39306E+11,-16935358000
899820,-1.16625E+11,-16538574000
899840,37091366000,19580394000
899860,-39740255000,-14088728000
899880,-84528922000,-4162125.9
899900,73382977000,-10705700000
899920,-41114988000,35587022000
899940,91169378000,-41108435000
899960,-39886105000,34289510000
899980,19277812000,-25323967000
900000,-6538844000,7271943700
900020,3626458800,-12506071000
900040,64487900000,-1144171900
900060,-70169668000,10859684000
900080,1.08338E+11,7730402800
900100,-70449179000,1836870500
900120,34972257000,13350023000
900140,1.24611E+11,-10469717000
900160,-82725443000,-23476588000
900180,92950757000,-30930749000
900200,-65324806000,44751670000
900220,95584131000,12215404000
900240,-7682624000,26302658000
900260,-24092517000,13470112000
900280,59205612000,12671696000
900300,-51584212000,33066184000
900320,61031584000,17079033000
900340,-57200694000,12884467000
900360,42724237000,33163724000
900380,-51815786000,-17153947000
900400,-58798464000,27593287000
900420,22984441000,-9464153000
900440,-88446600000,5657542200
900460,1.47767E+11,-29187866000
900480,-85311318000,-29674203000
900500,-36783126000,-23664962000
900520,1.36072E+11,16350427000
900540,-1.7469E+11,7895092500
900560,54411905000,15414009000
900580,-8199625600,-32483622000
900600,21681342000,-18099628000
900620,53588416000,-34638622000
900640,-26663353000,-17643770000
900660,24038859000,-8144553100
900680,-1.15408E+11,32863974000
900700,84128024000,16438307000
900720,-1.09076E+11,-8365707900
900740,31123762000,-21124555000
900760,1.08582E+11,19480626000
900780,-1.55173E+11,-25043151000
900800,1.74468E+11,17538103000
900820,-74030289000,768644190
900840,9546069000,50121893000
900860,-27124457000,35214825000
900880,11640121000,16390544000
900900,84204919000,14813897000
900920,-70946461000,8270267800
900940,87440749000,9147657400
900960,11788008000,10622115000
900980,12409229000,-3646808300
901000,76129733000,-11315021000
901020,-74674278000,-16039981000
901040,39434040000,8944763000
901060,-96702227000,-23809756000
901080,71731504000,-10524731000
901100,-86919550000,14056813000
901120,-72883714000,-16009285000
901140,49025368000,42695388000
901160,-64841644000,9524643100
901180,80350428000,33704946000
901200,-24465729000,7585967300
901220,-39691081000,54079448000
901240,28622252000,-42342824000
901260,-81309800000,-5775186100
901280,64643946000,-29033117000
901300,-97086808000,19846890000
901320,1.43157E+11,-9895559400
901340,-1.18713E+11,-5014389600
901360,-23671102000,11666540000
901380,-45303176000,24794115000
901400,22465895000,-6635220000
901420,92791392000,29376895000
901440,-1.02011E+11,2591153700
901460,1.13456E+11,-13998738000
901480,38273283000,-16483949000
901500,-35036190000,-30498181000
901520,49692214000,-3940206600
901540,-1.17621E+11,-2048945800
901560,57233924000,-27539686000
901580,-76443114000,26091523000
901600,54878157000,18544821000
901620,36579781000,11679394000
901640,-64917466000,-13478432000
901660,17166757000,-18866424000
901680,-1.65587E+11,5461085400
901700,1.20723E+11,4597589200
901720,50366128000,-7465401500
901740,-12195399000,22852743000
901760,1.57326E+11,-13057554000
901780,-1.55366E+11,8116065300
901800,1.1573E+11,22885197000
901820,-68615210000,-5357828900
901840,1.00333E+11,23409194000
901860,41303681000,25479380000
901880,-1.57537E+11,-4893607200
901900,35992491000,-5172902700
901920,-96889625000,16723382000
901940,66997199000,-8007280900
901960,-10371244000,-6460718600
901980,-47128265000,20893526000
902000,2608074300,-22588200000
902020,-1.51046E+11,-5823996300
902040,1.48669E+11,1466244200
902060,-66126917000,7657555300
902080,45461113000,28027832000
902100,-26266766000,12664800000
902120,-60918618000,3750697400
902140,25905610000,16637032000
902160,47281867000,-9941495200
902180,19876325000,14690329000
902200,-38529803000,8310849200
902220,-36277027000,11352099000
902240,-36402978000,-973686130
902260,-18368333000,-22848549000
902280,1.10557E+11,-20194701000
902300,-47402538000,7153364800
902320,60462310000,-32312871000
902340,10535683000,30561784000
902360,-85794725000,-19040994000
902380,54400344000,21435101000
902400,-80697086000,7731357700
902420,51056373000,25357337000
902440,-18214333000,5221513800
902460,58244669000,30763615000
902480,40105950000,-5342948300
902500,-1.13494E+11,11772484000
902520,1.43076E+11,-3177261000
902540,-97394905000,-25770873000
902560,1.13969E+11,9456804900
902580,-14518810000,-2286717200
902600,-74386499000,13573471000
902620,1.43256E+11,-17939762000
902640,-72787631000,-31903709000
902660,1.07705E+11,-16508098000
902680,-1.17516E+11,-21788968000
902700,78617925000,3302401900
902720,45386566000,-13819940000
902740,-51886231000,-21999117000
902760,1.182E+11,-56027037000
902780,-1.30541E+11,-38185134000
902800,56721651000,-56922296000
902820,-79608021000,9508523200
902840,34272940000,-3897999400
902860,31973792000,28665282000
902880,-72639409000,10268068000
902900,24984243000,-16293977000
902920,-24947459000,-43264340000
902940,3738424400,-24058146000
902960,94080425000,-20530552000
902980,8819625400,-30224113000
903000,30383960000,-28405947000
903020,-1.66625E+11,-12449623000
903040,1.06418E+11,-8670202000
903060,10350900000,-8579670400
903080,-4877844600,7822349000
903100,-3581120500,1125812300
903120,-1.61902E+11,-2755405600
903140,1.22337E+11,5704806600
903160,-1.25789E+11,3107908300
903180,1.52487E+11,-8736215900
903200,25333909000,4306891300
903220,-1387590500,-13891752000
903240,29817700000,4415860700
903260,-1.25324E+11,-24724861000
903280,96117903000,-12374401000
903300,-1.10455E+11,-22794783000
903320,73256826000,-55213875000
903340,-86344979000,-18528784000
903360,-1.46958E+11,-11996175000
903380,97266243000,19303748000
903400,-1.21229E+11,24302755000
903420,1.4818E+11,-18683026000
903440,-36017287000,37667031000
903460,60248077000,23990753000
903480,-20483650000,21885991000
903500,-91612045000,-3584770300
903520,84680118000,5850790200
903540,-59156720000,3620295300
903560,51841978000,-11075778000
903580,-18527615000,20916987000
903600,-23791641000,30595162000
903620,29427108000,1236661800
903640,-8368688400,17437877000
903660,38859163000,-5526331500
903680,-1.63314E+11,-16531683000
903700,1.12757E+11,-43699295000
903720,-44548032000,-15215718000
903740,48839532000,-27399235000
903760,11941825000,-32766354000
903780,-63368661000,-13037230000
903800,66831727000,-21650533000
903820,35948942000,-3389184000
903840,-37266156000,-36364982000
903860,7306473500,-30203493000
903880,20485848000,-2217395900
903900,75158600000,-6992652600
903920,-1.02298E+11,25257573000
903940,1.14609E+11,33445062000
903960,-24489690000,18192824000
903980,55340225000,6100983400
904000,4504769300,16065012000
904020,-64593604000,26366426000
904040,51738858000,-8305570500
904060,-20353593000,8931895300
904080,-33256466000,-4916940700
904100,-60666463000,-12425441000
904120,19960913000,9330897900
904140,-32360838000,17249434000
904160,-93775309000,11209116000
904180,96515941000,4396286500
904200,-57700942000,26306719000
904220,20492640000,25810659000
904240,23043043000,1888004500
904260,19186225000,26427249000
904280,44568047000,-33934901000
904300,-96919947000,-5231410600
904320,31043171000,-402295710
904340,39485740000,-7597178500
904360,-31792975000,16966930000
904380,35053201000,-13206984000
904400,-77887780000,-2863140900
904420,-1.13069E+11,-19373851000
904440,20878073000,-13147557000
904460,-51433503000,27641788000
904480,21324949000,7900323700
904500,-1399167700,6475460100
904520,23886289000,-14694656000
904540,-34519910000,-31176854000
904560,64243653000,-30302730000
904580,42952998000,35471760000
904600,-37026619000,28917101000
904620,-1.31493E+11,51114803000
904640,20393125000,57630172000
904660,15868414000,24459938000
904680,-22396645000,51989158000
904700,-12103512000,-17062676000
904720,1.22098E+11,4898322500
904740,-32005784000,-22215966000
904760,13836538000,20223887000
904780,-60696813000,11828842000
904800,-6899410000,7304682500
904820,-50939073000,-579587440
904840,-39215535000,-8634886700
904860,1.14532E+11,-21689110000
904880,-1.36991E+11,20902717000
904900,21416452000,-62314640000
904920,14735215000,-2212708700
904940,11799333000,-25837696000
904960,97360775000,8250089200
904980,-73827091000,9899398000
905000,-73434926000,20775622000
905020,84448744000,1195758400
905040,-21230652000,14383640000
905060,-10401218000,13617823000
905080,-14346622000,-12899919000
905100,-26624131000,8160423100
905120,-7001642100,5388754500
905140,3504696000,-45851871000
905160,59706980000,15382933000
905180,25603445000,32730491000
905200,20490378000,-3081471000
905220,-1.1758E+11,34281679000
905240,1.04178E+11,-20220961000
905260,-1.32535E+11,31622953000
905280,45698831000,22787197000
905300,-67857624000,-26391274000
905320,-34699653000,-17886113000
905340,1.11713E+11,904710370
905360,-78577505000,-735788450
905380,90087515000,-13072911000
905400,-46216471000,-12904816000
905420,-85136029000,6810945700
905440,97606458000,-60638739000
905460,-1.2769E+11,-566193270
905480,1.26167E+11,-4070045200
905500,-65874700000,-11790858000
905520,87518238000,-26781564000
905540,-59348333000,-36020438000
